replication,learner,fe_estimate,dml_estimate,difference
1,Elastic net,0.0298144766992242,0.0955463285497993,-0.065731851850575
1,Lasso,0.0298144766992242,0.0996967351071419,-0.0698822584079177
1,Neural net,0.0298144766992242,0.0531613288068586,-0.0233468521076343
1,Random forest,0.0298144766992242,0.0849225098825234,-0.0551080331832991
2,Elastic net,0.141410173464714,0.157449722137989,-0.0160395486732756
2,Lasso,0.141410173464714,0.154249202800711,-0.0128390293359976
2,Neural net,0.141410173464714,0.124960808838786,0.016449364625928
2,Random forest,0.141410173464714,0.101095693919667,0.0403144795450468
3,Elastic net,0.0638425869924029,0.0613207445119924,0.00252184248041053
3,Lasso,0.0638425869924029,0.0574721714960147,0.00637041549638819
3,Neural net,0.0638425869924029,0.0535646197815339,0.010277967210869
3,Random forest,0.0638425869924029,0.0848794601767368,-0.021036873184334
4,Elastic net,0.0486228107305628,0.175648632708018,-0.127025821977456
4,Lasso,0.0486228107305628,0.180799188464669,-0.132176377734106
4,Neural net,0.0486228107305628,0.164581094386353,-0.11595828365579
4,Random forest,0.0486228107305628,0.165779348573402,-0.117156537842839
5,Elastic net,0.0932080623923268,0.108974466817974,-0.0157664044256475
5,Lasso,0.0932080623923268,0.101113218564705,-0.00790515617237803
5,Neural net,0.0932080623923268,0.0918042802394718,0.00140378215285496
5,Random forest,0.0932080623923268,0.116246024457135,-0.0230379620648086
6,Elastic net,0.00327214049654135,0.0986962109747284,-0.095424070478187
6,Lasso,0.00327214049654135,0.0953905254457392,-0.0921183849491979
6,Neural net,0.00327214049654135,0.115337248923399,-0.112065108426858
6,Random forest,0.00327214049654135,0.126083837086979,-0.122811696590438
7,Elastic net,0.0374656582941795,0.0860916605956383,-0.0486260023014588
7,Lasso,0.0374656582941795,0.0837438731578858,-0.0462782148637063
7,Neural net,0.0374656582941795,0.11631042148161,-0.0788447631874302
7,Random forest,0.0374656582941795,0.114857056818283,-0.0773913985241033
8,Elastic net,0.063275556635932,0.141341977036029,-0.0780664204000969
8,Lasso,0.063275556635932,0.142594953106066,-0.0793193964701338
8,Neural net,0.063275556635932,0.124690669064536,-0.0614151124286037
