replication,learner,fe_estimate,dml_estimate,difference
1,Elastic net,-0.00411735264791864,0.29598127951059,-0.300098632158508
1,Lasso,-0.00411735264791864,0.364077308733293,-0.368194661381211
1,Random forest,-0.00411735264791864,0.590879042283799,-0.594996394931717
2,Elastic net,0.0514826893050744,0.282666017682928,-0.231183328377853
2,Lasso,0.0514826893050744,0.326204645948225,-0.274721956643151
2,Random forest,0.0514826893050744,0.565450749042699,-0.513968059737625
3,Elastic net,0.238270694042086,0.13623121009822,0.102039483943865
3,Lasso,0.238270694042086,0.0694320257788106,0.168838668263275
3,Random forest,0.238270694042086,0.498020007120126,-0.25974931307804
4,Elastic net,0.103797313813694,0.301795866385243,-0.197998552571548
4,Lasso,0.103797313813694,0.334004267203599,-0.230206953389904
4,Random forest,0.103797313813694,0.332571299145229,-0.228773985331535
5,Elastic net,-0.0754548945744741,0.0906378490724416,-0.166092743646916
5,Lasso,-0.0754548945744741,0.134578496343276,-0.210033390917751
5,Random forest,-0.0754548945744741,0.356111002515656,-0.43156589709013
6,Elastic net,0.095440254797098,0.580291042300345,-0.484850787503247
6,Lasso,0.095440254797098,0.613946517148901,-0.518506262351803
6,Random forest,0.095440254797098,0.62298161831011,-0.527541363513012
7,Elastic net,-0.0398641030313741,0.396803686537388,-0.436667789568762
7,Lasso,-0.0398641030313741,0.28451782668749,-0.324381929718864
7,Random forest,-0.0398641030313741,0.267461254554821,-0.307325357586195
8,Elastic net,0.0585983466990751,0.28139014732469,-0.222791800625615
8,Lasso,0.0585983466990751,0.324328387604019,-0.265730040904943
8,Random forest,0.0585983466990751,0.289696705416508,-0.231098358717433
9,Elastic net,-0.100841628992289,0.0304614349020204,-0.131303063894309
9,Lasso,-0.100841628992289,0.0301342814865795,-0.130975910478868
9,Random forest,-0.100841628992289,0.384839813084704,-0.485681442076993
10,Elastic net,0.118569928931561,0.0301070816192315,0.0884628473123295
10,Lasso,0.118569928931561,-0.00253941996133655,0.121109348892898
10,Random forest,0.118569928931561,0.30301421965529,-0.184444290723729
11,Elastic net,0.175864826076475,-0.0197897513914078,0.195654577467883
11,Lasso,0.175864826076475,-0.0218079248356199,0.197672750912095
11,Random forest,0.175864826076475,0.264166158164163,-0.0883013320876878
12,Elastic net,-0.0991887694018469,0.0981293240642593,-0.197318093466106
12,Lasso,-0.0991887694018469,0.185074800437984,-0.284263569839831
12,Random forest,-0.0991887694018469,0.541955845856507,-0.641144615258354
13,Elastic net,0.108351505150407,0.280182694841399,-0.171831189690993
13,Lasso,0.108351505150407,0.308075283580437,-0.19972377843003
13,Random forest,0.108351505150407,0.367347203367224,-0.258995698216817
14,Elastic net,0.120470823389505,0.151663876980553,-0.0311930535910474
14,Lasso,0.120470823389505,0.146469271005791,-0.0259984476162853
14,Random forest,0.120470823389505,0.456600917197731,-0.336130093808226
15,Elastic net,0.0166808977388833,0.330451046298889,-0.313770148560006
15,Lasso,0.0166808977388833,0.171706555716287,-0.155025657977404
15,Random forest,0.0166808977388833,0.359880820174596,-0.343199922435712
16,Elastic net,-0.0496748761717783,0.239019858171132,-0.28869473434291
16,Lasso,-0.0496748761717783,0.228606687653218,-0.278281563824996
16,Random forest,-0.0496748761717783,0.38274723165167,-0.432422107823448
17,Elastic net,0.11991999330299,0.307267108342163,-0.187347115039174
17,Lasso,0.11991999330299,0.294105704219279,-0.174185710916289
17,Random forest,0.11991999330299,0.441530940317652,-0.321610947014662
18,Elastic net,0.11881699560191,0.464396280614814,-0.345579285012904
18,Lasso,0.11881699560191,0.470864774629158,-0.352047779027249
18,Random forest,0.11881699560191,0.632372813730855,-0.513555818128945
19,Elastic net,-0.0379106554027281,0.283018391595608,-0.320929046998336
19,Lasso,-0.0379106554027281,0.251220288961555,-0.289130944364283
19,Random forest,-0.0379106554027281,0.466885129020208,-0.504795784422936
20,Elastic net,0.0145737565179721,0.561273355747701,-0.546699599229729
20,Lasso,0.0145737565179721,0.610052315760194,-0.595478559242222
20,Random forest,0.0145737565179721,0.667313779375868,-0.652740022857896
21,Elastic net,0.137745528045997,0.454647833503385,-0.316902305457388
21,Lasso,0.137745528045997,0.593412490530769,-0.455666962484772
21,Random forest,0.137745528045997,0.508201106663359,-0.370455578617361
22,Elastic net,-0.0328048255518896,0.408657772323144,-0.441462597875034
22,Lasso,-0.0328048255518896,0.509670878706953,-0.542475704258842
22,Random forest,-0.0328048255518896,0.484374070259601,-0.517178895811491
23,Elastic net,0.0679814246270236,0.49430483180229,-0.426323407175266
23,Lasso,0.0679814246270236,0.417022900151628,-0.349041475524605
23,Random forest,0.0679814246270236,0.499089440242777,-0.431108015615754
24,Elastic net,0.270304448026033,0.800156696387432,-0.529852248361399
24,Lasso,0.270304448026033,0.830244957737956,-0.559940509711923
24,Random forest,0.270304448026033,0.445249531521767,-0.174945083495734
25,Elastic net,0.0831203400674154,0.205004373516729,-0.121884033449314
25,Lasso,0.0831203400674154,0.201215386957312,-0.118095046889896
25,Random forest,0.0831203400674154,0.36669034880622,-0.283570008738804
26,Elastic net,0.0417505712716079,0.155353322131801,-0.113602750860193
26,Lasso,0.0417505712716079,-0.0246239309498378,0.0663745022214458
26,Random forest,0.0417505712716079,0.412798214174925,-0.371047642903317
27,Elastic net,0.0220559655371449,0.585720489508455,-0.56366452397131
27,Lasso,0.0220559655371449,0.651634755635704,-0.629578790098559
27,Random forest,0.0220559655371449,0.51629807865659,-0.494242113119445
28,Elastic net,0.075512635457851,-0.237769684047171,0.313282319505022
28,Lasso,0.075512635457851,-0.192565185407144,0.268077820864995
28,Random forest,0.075512635457851,0.357262875263916,-0.281750239806065
29,Elastic net,-0.0840274255228314,0.33887580484263,-0.422903230365461
29,Lasso,-0.0840274255228314,0.288756563875335,-0.372783989398167
29,Random forest,-0.0840274255228314,0.243767556092122,-0.327794981614954
30,Elastic net,0.0621115408840213,0.340738003905069,-0.278626463021048
30,Lasso,0.0621115408840213,0.324165222563075,-0.262053681679054
30,Random forest,0.0621115408840213,0.448161959618747,-0.386050418734725
31,Elastic net,0.08696101606314,0.369561611639852,-0.282600595576712
31,Lasso,0.08696101606314,0.274369787402901,-0.187408771339761
31,Random forest,0.08696101606314,0.353524443643049,-0.266563427579909
32,Elastic net,-0.113873007368203,0.307299223224744,-0.421172230592947
32,Lasso,-0.113873007368203,0.374345115826524,-0.488218123194727
32,Random forest,-0.113873007368203,0.327663992854848,-0.441537000223051
33,Elastic net,0.0246090401090317,0.455806533172001,-0.43119749306297
33,Lasso,0.0246090401090317,0.538828228024942,-0.51421918791591
33,Random forest,0.0246090401090317,0.453645734236522,-0.42903669412749
34,Elastic net,0.131931562326138,0.445301897194849,-0.313370334868711
34,Lasso,0.131931562326138,0.433623254233409,-0.301691691907271
34,Random forest,0.131931562326138,0.401895387368881,-0.269963825042742
35,Elastic net,0.0107307369523946,0.367898695356103,-0.357167958403709
35,Lasso,0.0107307369523946,0.422956884421489,-0.412226147469094
35,Random forest,0.0107307369523946,0.332491676834616,-0.321760939882221
36,Elastic net,0.0784629217535715,0.0960717160284977,-0.0176087942749262
36,Lasso,0.0784629217535715,0.0545265544180403,0.0239363673355312
36,Random forest,0.0784629217535715,0.431179884850926,-0.352716963097355
37,Elastic net,-0.218889128797714,0.354901385550241,-0.573790514347955
37,Lasso,-0.218889128797714,0.331792388540953,-0.550681517338667
37,Random forest,-0.218889128797714,0.147805310744147,-0.366694439541861
38,Elastic net,0.0293346112231328,0.0624417188705667,-0.0331071076474339
38,Lasso,0.0293346112231328,0.0283048639447274,0.00102974727840538
38,Random forest,0.0293346112231328,0.40834203968428,-0.379007428461147
39,Elastic net,-0.0836913773237658,-0.0746901011977075,-0.00900127612605826
39,Lasso,-0.0836913773237658,0.22196673741182,-0.305658114735586
39,Random forest,-0.0836913773237658,0.480932642473344,-0.56462401979711
40,Elastic net,0.101115020009052,0.308181774895338,-0.207066754886285
40,Lasso,0.101115020009052,0.271463678288831,-0.170348658279779
40,Random forest,0.101115020009052,0.334772897596526,-0.233657877587474
41,Elastic net,-0.0452315091898721,0.245627974359415,-0.290859483549287
41,Lasso,-0.0452315091898721,0.216597568928678,-0.26182907811855
41,Random forest,-0.0452315091898721,0.46535920226947,-0.510590711459342
42,Elastic net,0.120988198738224,0.288512256271018,-0.167524057532794
42,Lasso,0.120988198738224,0.261162395046858,-0.140174196308633
42,Random forest,0.120988198738224,0.2988396087126,-0.177851409974376
43,Elastic net,-0.0769606333867405,-0.0956032325216829,0.0186425991349423
43,Lasso,-0.0769606333867405,-0.108003447367539,0.0310428139807985
43,Random forest,-0.0769606333867405,0.226540878611661,-0.303501511998402
44,Elastic net,0.188479303014804,0.309270927319219,-0.120791624304416
44,Lasso,0.188479303014804,0.323101200522367,-0.134621897507563
44,Random forest,0.188479303014804,0.463754955928923,-0.275275652914119
45,Elastic net,0.0836399148377718,0.378167996626752,-0.29452808178898
45,Lasso,0.0836399148377718,0.335332835990187,-0.251692921152415
45,Random forest,0.0836399148377718,0.407313099053694,-0.323673184215922
46,Elastic net,0.241148345797432,0.652723495390669,-0.411575149593237
46,Lasso,0.241148345797432,0.639204458290606,-0.398056112493175
46,Random forest,0.241148345797432,0.489072659953534,-0.247924314156103
47,Elastic net,-0.054505224440896,0.0491863861997024,-0.103691610640598
47,Lasso,-0.054505224440896,0.0385553556629083,-0.0930605801038043
47,Random forest,-0.054505224440896,0.271274357499778,-0.325779581940674
48,Elastic net,-0.00790123457334224,-0.0169044798131777,0.00900324523983547
48,Lasso,-0.00790123457334224,-0.0246671454596653,0.0167659108863231
48,Random forest,-0.00790123457334224,0.221432517045934,-0.229333751619276
49,Elastic net,0.0873480107875228,0.395149462776026,-0.307801451988503
49,Lasso,0.0873480107875228,0.423439761047131,-0.336091750259608
49,Random forest,0.0873480107875228,0.273476813159379,-0.186128802371856
50,Elastic net,0.094689808123425,0.54128185609995,-0.446592047976525
50,Lasso,0.094689808123425,0.462331148017498,-0.367641339894073
50,Random forest,0.094689808123425,0.596195554716933,-0.501505746593509
51,Elastic net,-0.094951405199281,-0.165292667632754,0.070341262433473
51,Lasso,-0.094951405199281,-0.0778917957569941,-0.0170596094422869
51,Random forest,-0.094951405199281,0.404002317523631,-0.498953722722912
52,Elastic net,-0.171901125878488,0.140889233278175,-0.312790359156664
52,Lasso,-0.171901125878488,0.151159337359753,-0.323060463238242
52,Random forest,-0.171901125878488,0.188214137747657,-0.360115263626145
53,Elastic net,-0.0554353865952067,0.129717065793989,-0.185152452389195
53,Lasso,-0.0554353865952067,0.139641636799882,-0.195077023395089
53,Random forest,-0.0554353865952067,0.347444272349891,-0.402879658945098
54,Elastic net,0.123095843305344,0.451250615763185,-0.328154772457841
54,Lasso,0.123095843305344,0.453914935641712,-0.330819092336368
54,Random forest,0.123095843305344,0.541729966736043,-0.418634123430699
55,Elastic net,0.111132414202092,0.117457373609782,-0.00632495940769022
55,Lasso,0.111132414202092,0.126329160402441,-0.0151967462003497
55,Random forest,0.111132414202092,0.330602401637432,-0.21946998743534
56,Elastic net,0.211680681454869,0.1429366334128,0.0687440480420692
56,Lasso,0.211680681454869,0.230580952888399,-0.0189002714335297
56,Random forest,0.211680681454869,0.371056783365536,-0.159376101910667
57,Elastic net,0.086156532703375,0.0787973705032329,0.00735916220014203
57,Lasso,0.086156532703375,0.0284436361376009,0.0577128965657741
57,Random forest,0.086156532703375,0.503532837501007,-0.417376304797632
58,Elastic net,0.132440868892424,0.298297841479629,-0.165856972587205
58,Lasso,0.132440868892424,0.262293382823338,-0.129852513930913
58,Random forest,0.132440868892424,0.401342157144452,-0.268901288252028
59,Elastic net,-0.0405179799840669,0.0785040594309165,-0.119022039414983
59,Lasso,-0.0405179799840669,0.101867001755081,-0.142384981739148
59,Random forest,-0.0405179799840669,0.653228757167442,-0.693746737151509
60,Elastic net,-0.0856246048866618,0.101313973970927,-0.186938578857589
60,Lasso,-0.0856246048866618,0.0841663088289139,-0.169790913715576
60,Random forest,-0.0856246048866618,0.444001531319895,-0.529626136206557
61,Elastic net,0.104883006539475,0.173809478670474,-0.0689264721309991
61,Lasso,0.104883006539475,0.203832298996277,-0.0989492924568025
61,Random forest,0.104883006539475,0.603433201687783,-0.498550195148309
62,Elastic net,-0.072713611344784,0.229566820002849,-0.302280431347633
62,Lasso,-0.072713611344784,0.171015359292888,-0.243728970637672
62,Random forest,-0.072713611344784,0.453761862997409,-0.526475474342193
63,Elastic net,0.0560202958521941,0.385939660683082,-0.329919364830888
63,Lasso,0.0560202958521941,0.361335150703151,-0.305314854850957
63,Random forest,0.0560202958521941,0.473260434301014,-0.41724013844882
64,Elastic net,0.0295772290742837,0.313322920165495,-0.283745691091212
64,Lasso,0.0295772290742837,0.320356883830593,-0.290779654756309
64,Random forest,0.0295772290742837,0.282429125652769,-0.252851896578486
65,Elastic net,-0.0179450291013241,0.15540347896702,-0.173348508068344
65,Lasso,-0.0179450291013241,0.182790298857281,-0.200735327958605
65,Random forest,-0.0179450291013241,0.342002448658058,-0.359947477759382
66,Elastic net,0.0499904002172924,0.458852849243305,-0.408862449026013
66,Lasso,0.0499904002172924,0.478136105767058,-0.428145705549766
66,Random forest,0.0499904002172924,0.360471572895628,-0.310481172678336
67,Elastic net,0.326956791984149,0.113505563181048,0.2134512288031
67,Lasso,0.326956791984149,0.032259587669545,0.294697204314604
67,Random forest,0.326956791984149,0.38750304322485,-0.0605462512407009
68,Elastic net,0.255496563888035,0.189359900579803,0.0661366633082323
68,Lasso,0.255496563888035,0.164557184955164,0.0909393789328709
68,Random forest,0.255496563888035,0.42637563825995,-0.170879074371914
69,Elastic net,0.0289828906557426,0.40972037498706,-0.380737484331317
69,Lasso,0.0289828906557426,0.32349803180777,-0.294515141152028
69,Random forest,0.0289828906557426,0.434648077115929,-0.405665186460187
70,Elastic net,-0.0130181324664822,0.419818460155306,-0.432836592621788
70,Lasso,-0.0130181324664822,0.339080275711234,-0.352098408177717
70,Random forest,-0.0130181324664822,0.40276831838053,-0.415786450847012
71,Elastic net,-0.0860610859559278,0.782750287483425,-0.868811373439353
71,Lasso,-0.0860610859559278,0.808902250124849,-0.894963336080777
71,Random forest,-0.0860610859559278,0.688734838505893,-0.774795924461821
72,Elastic net,0.213202982967106,0.502390041336305,-0.289187058369199
72,Lasso,0.213202982967106,0.440215219205859,-0.227012236238752
72,Random forest,0.213202982967106,0.679994883470184,-0.466791900503078
73,Elastic net,-0.0279363755401171,0.197608254517639,-0.225544630057756
73,Lasso,-0.0279363755401171,0.267048443433988,-0.294984818974105
73,Random forest,-0.0279363755401171,0.386763853192722,-0.414700228732839
74,Elastic net,0.0288847564644747,0.131545685535145,-0.102660929070671
74,Lasso,0.0288847564644747,0.0475889651294984,-0.0187042086650237
74,Random forest,0.0288847564644747,0.357625222748874,-0.328740466284399
75,Elastic net,0.0595365948316897,-0.156117182052106,0.215653776883796
75,Lasso,0.0595365948316897,-0.175212037573096,0.234748632404786
75,Random forest,0.0595365948316897,0.211120662109725,-0.151584067278035
76,Elastic net,-0.0537512226732672,0.0214069495643543,-0.0751581722376214
76,Lasso,-0.0537512226732672,-0.0376665327126907,-0.0160846899605764
76,Random forest,-0.0537512226732672,0.295549789710417,-0.349301012383685
77,Elastic net,-0.0360641044425942,0.344876869833765,-0.380940974276359
77,Lasso,-0.0360641044425942,0.303327866916779,-0.339391971359373
77,Random forest,-0.0360641044425942,0.332527809822297,-0.368591914264891
78,Elastic net,0.123289126859231,0.595336600641741,-0.47204747378251
78,Lasso,0.123289126859231,0.62015079249232,-0.496861665633089
78,Random forest,0.123289126859231,0.605008150951427,-0.481719024092196
79,Elastic net,0.21568838036912,0.318355961955931,-0.102667581586811
79,Lasso,0.21568838036912,0.399162135721322,-0.183473755352202
79,Random forest,0.21568838036912,0.435314562599936,-0.219626182230816
80,Elastic net,-0.0449995649502607,0.346570583888829,-0.39157014883909
80,Lasso,-0.0449995649502607,0.383768261658621,-0.428767826608882
80,Random forest,-0.0449995649502607,0.382897770670573,-0.427897335620833
81,Elastic net,0.0959543047175274,0.270832881203618,-0.17487857648609
81,Lasso,0.0959543047175274,0.243869357137951,-0.147915052420424
81,Random forest,0.0959543047175274,0.392508141568261,-0.296553836850733
82,Elastic net,0.058606055577826,0.172875343085163,-0.114269287507337
82,Lasso,0.058606055577826,0.245269702862574,-0.186663647284748
82,Random forest,0.058606055577826,0.578013144625145,-0.519407089047319
83,Elastic net,0.0534789974616369,0.124039119973067,-0.0705601225114304
83,Lasso,0.0534789974616369,0.0639819848882295,-0.0105029874265926
83,Random forest,0.0534789974616369,0.36767576857274,-0.314196771111103
84,Elastic net,0.0317682306671044,-0.00922196676312903,0.0409901974302334
84,Lasso,0.0317682306671044,-0.154367261053837,0.186135491720941
84,Random forest,0.0317682306671044,0.405967328602758,-0.374199097935654
85,Elastic net,-0.111714028106224,0.340152850873762,-0.451866878979986
85,Lasso,-0.111714028106224,0.401153875119463,-0.512867903225687
85,Random forest,-0.111714028106224,0.483232340780923,-0.594946368887147
86,Elastic net,0.186885118776335,0.31238329308164,-0.125498174305306
86,Lasso,0.186885118776335,0.346495965390829,-0.159610846614494
86,Random forest,0.186885118776335,0.882504772489067,-0.695619653712732
87,Elastic net,-0.0232021019844803,0.258297305520101,-0.281499407504581
87,Lasso,-0.0232021019844803,0.218794292188245,-0.241996394172725
87,Random forest,-0.0232021019844803,0.645614234351559,-0.668816336336039
