replication,learner,fe_estimate,dml_estimate,difference
70,Elastic net,0.0404681419052231,0.00233132814941626,0.0381368137558068
70,Lasso,0.0404681419052231,0.00385786090265265,0.0366102810025704
70,Neural net,0.0404681419052231,0.0183074728151761,0.022160669090047
70,Random forest,0.0404681419052231,0.0130970562301659,0.0273710856750572
71,Elastic net,0.0627744655466347,0.0437268081412252,0.0190476574054095
71,Lasso,0.0627744655466347,0.0414349460442744,0.0213395195023603
71,Neural net,0.0627744655466347,0.0275020001894696,0.0352724653571651
71,Random forest,0.0627744655466347,0.0323806564049877,0.030393809141647
72,Elastic net,0.0109373142158776,0.0348823648074335,-0.0239450505915559
72,Lasso,0.0109373142158776,0.033255761976734,-0.0223184477608564
72,Neural net,0.0109373142158776,0.0296984201788338,-0.0187611059629563
72,Random forest,0.0109373142158776,0.0371532301467577,-0.0262159159308801
73,Elastic net,0.0556872426175348,0.0291187970136262,0.0265684456039086
73,Lasso,0.0556872426175348,0.0289480097253806,0.0267392328921542
73,Neural net,0.0556872426175348,0.0264336903208817,0.0292535522966531
73,Random forest,0.0556872426175348,0.0274463283239335,0.0282409142936013
74,Elastic net,0.0473459251229034,0.0301203735638302,0.0172255515590732
74,Lasso,0.0473459251229034,0.0303014294421472,0.0170444956807561
74,Neural net,0.0473459251229034,0.0194392300899644,0.027906695032939
74,Random forest,0.0473459251229034,0.033464413233265,0.0138815118896384
75,Elastic net,0.0377441123314918,0.0184077102522108,0.019336402079281
75,Lasso,0.0377441123314918,0.0197745705603369,0.0179695417711549
75,Neural net,0.0377441123314918,0.0350317531258257,0.00271235920566612
75,Random forest,0.0377441123314918,0.0329027741493866,0.00484133818210521
76,Elastic net,0.073205647536489,0.0448055448624931,0.0284001026739958
76,Lasso,0.073205647536489,0.0408052786315833,0.0324003689049057
76,Neural net,0.073205647536489,0.0345861802249509,0.0386194673115381
76,Random forest,0.073205647536489,0.0319424750169506,0.0412631725195384
77,Elastic net,0.0429487624069001,0.0258001691360008,0.0171485932708992
77,Lasso,0.0429487624069001,0.025158816728886,0.0177899456780141
77,Neural net,0.0429487624069001,0.00714052450556456,0.0358082379013355
77,Random forest,0.0429487624069001,0.0320884080154895,0.0108603543914105
78,Elastic net,0.0243383851642966,0.00732186391255351,0.0170165212517431
78,Lasso,0.0243383851642966,0.00726782454952936,0.0170705606147672
78,Neural net,0.0243383851642966,0.0241208829795778,0.00021750218471878
