replication,learner,fe_estimate,dml_estimate,difference
1,Elastic net,-0.0674322665273137,0.0235053247181531,-0.0909375912454668
1,Lasso,-0.0674322665273137,0.0307708550365583,-0.098203121563872
1,Neural net,-0.0674322665273137,0.0595550200246205,-0.126987286551934
1,Random forest,-0.0674322665273137,0.00981115034735634,-0.0772434168746701
2,Elastic net,-0.0215457999635284,-0.00819286905928828,-0.0133529309042401
2,Lasso,-0.0215457999635284,-0.00841291015279045,-0.013132889810738
2,Neural net,-0.0215457999635284,-0.0198292894433429,-0.00171651052018555
2,Random forest,-0.0215457999635284,0.00333685211953851,-0.0248826520830669
3,Elastic net,0.0142360062363364,0.0313366086882202,-0.0171006024518837
3,Lasso,0.0142360062363364,0.027516010584926,-0.0132800043485895
3,Neural net,0.0142360062363364,0.0206705626393973,-0.00643455640306091
3,Random forest,0.0142360062363364,0.0719731639426945,-0.0577371577063581
4,Elastic net,0.0303529600511998,0.0447954697375603,-0.0144425096863605
4,Lasso,0.0303529600511998,0.0483715997927083,-0.0180186397415085
4,Neural net,0.0303529600511998,0.00783285881530236,0.0225201012358975
4,Random forest,0.0303529600511998,0.0239815897163602,0.00637137033483962
5,Elastic net,-0.00886687689423907,0.0316526535680321,-0.0405195304622711
5,Lasso,-0.00886687689423907,0.028283670273955,-0.0371505471681941
5,Neural net,-0.00886687689423907,0.0075572955481906,-0.0164241724424297
5,Random forest,-0.00886687689423907,0.00927549683128732,-0.0181423737255264
6,Elastic net,0.0654028924452596,0.0145028231259385,0.0509000693193211
6,Lasso,0.0654028924452596,0.00627477140587627,0.0591281210393834
6,Neural net,0.0654028924452596,0.0120353084518619,0.0533675839933978
6,Random forest,0.0654028924452596,-0.0110517771788511,0.0764546696241108
7,Elastic net,-0.00204062337147916,0.0474970856390583,-0.0495377090105374
7,Lasso,-0.00204062337147916,0.0473895300764201,-0.0494301534478992
7,Neural net,-0.00204062337147916,-0.00553257171600552,0.00349194834452636
7,Random forest,-0.00204062337147916,0.0466434531407735,-0.0486840765122526
8,Elastic net,-0.000993394393317911,0.0650332652938979,-0.0660266596872158
8,Lasso,-0.000993394393317911,0.0627456615931452,-0.0637390559864631
8,Neural net,-0.000993394393317911,0.0464841116702906,-0.0474775060636085
8,Random forest,-0.000993394393317911,0.0445150619225714,-0.0455084563158894
9,Elastic net,-0.00612423875907986,0.0200206897712187,-0.0261449285302986
9,Lasso,-0.00612423875907986,0.0228936522630256,-0.0290178910221055
9,Neural net,-0.00612423875907986,0.0179852362387463,-0.0241094749978261
9,Random forest,-0.00612423875907986,0.000912367897902998,-0.00703660665698286
10,Elastic net,-0.00532051451537127,0.0316185939394619,-0.0369391084548332
10,Lasso,-0.00532051451537127,0.0336942633003211,-0.0390147778156924
10,Neural net,-0.00532051451537127,0.00298019723774169,-0.00830071175311296
10,Random forest,-0.00532051451537127,0.0307113060584132,-0.0360318205737845
11,Elastic net,0.00238093885687516,0.0629602464588612,-0.0605793076019861
11,Lasso,0.00238093885687516,0.0613492410481414,-0.0589683021912663
11,Neural net,0.00238093885687516,0.0478745507649683,-0.0454936119080931
11,Random forest,0.00238093885687516,0.0438959445248257,-0.0415150056679506
12,Elastic net,-0.034735936057333,0.031132047266319,-0.065867983323652
12,Lasso,-0.034735936057333,0.028246427231833,-0.062982363289166
12,Neural net,-0.034735936057333,0.0169387564504368,-0.0516746925077698
12,Random forest,-0.034735936057333,0.0342706430163836,-0.0690065790737165
13,Elastic net,0.064415011706624,0.030503221316317,0.033911790390307
13,Lasso,0.064415011706624,0.0266561179907545,0.0377588937158695
13,Neural net,0.064415011706624,0.0149774586243874,0.0494375530822366
13,Random forest,0.064415011706624,0.018442298926218,0.045972712780406
14,Elastic net,-0.0220609741150778,0.0241360592126428,-0.0461970333277206
14,Lasso,-0.0220609741150778,0.0212880405749853,-0.0433490146900631
14,Neural net,-0.0220609741150778,0.0107256858947991,-0.0327866600098769
14,Random forest,-0.0220609741150778,0.00479117672331273,-0.0268521508383905
15,Elastic net,-0.0608719026767115,-0.0482609454632597,-0.0126109572134518
15,Lasso,-0.0608719026767115,-0.0446637674833433,-0.0162081351933682
15,Neural net,-0.0608719026767115,-0.00942616697884407,-0.0514457356978674
15,Random forest,-0.0608719026767115,-0.0177152172267044,-0.0431566854500071
16,Elastic net,-0.0802710482999077,0.0240850502122951,-0.104356098512203
16,Lasso,-0.0802710482999077,0.0219181123258728,-0.102189160625781
16,Neural net,-0.0802710482999077,-0.00116902079048024,-0.0791020275094275
16,Random forest,-0.0802710482999077,0.000811778134802488,-0.0810828264347102
17,Elastic net,0.0262975698902342,0.0163293089204997,0.00996826096973448
17,Lasso,0.0262975698902342,0.00613647949956699,0.0201610903906672
17,Neural net,0.0262975698902342,0.00691385074359295,0.0193837191466413
17,Random forest,0.0262975698902342,-0.0173881549479073,0.0436857248381415
18,Elastic net,-0.0446535059056385,0.0311690225389352,-0.0758225284445737
18,Lasso,-0.0446535059056385,0.0294623908581117,-0.0741158967637502
18,Neural net,-0.0446535059056385,-0.00328291710605597,-0.0413705887995825
18,Random forest,-0.0446535059056385,-0.0150715491475973,-0.0295819567580411
19,Elastic net,0.013925862328894,0.0709950311850025,-0.0570691688561085
